,SEASON,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,HOME
342,2016,1610612741,CHI,Chicago Bulls,21600083,2016-11-05,CHI @ IND,L,32,16,5,7,0.714,1,1,1.0,5,6,0.833,0,4,4,2,0,0,6,3,-3.6,False
343,2016,1610612741,CHI,Chicago Bulls,21600073,2016-11-04,CHI vs. NYK,L,37,26,7,15,0.467,1,4,0.25,11,11,1.0,2,3,5,2,1,0,2,0,-1.6,True
344,2016,1610612741,CHI,Chicago Bulls,21600061,2016-11-02,CHI @ BOS,L,36,23,8,21,0.381,2,5,0.4,5,5,1.0,2,7,9,2,0,0,2,5,-1.2,False
345,2016,1610612741,CHI,Chicago Bulls,21600043,2016-10-31,CHI @ BKN,W,27,22,6,10,0.6,2,3,0.667,8,9,0.889,1,5,6,2,0,0,1,3,4.8,False
346,2016,1610612741,CHI,Chicago Bulls,21600030,2016-10-29,CHI vs. IND,W,26,16,6,9,0.667,0,2,0.0,4,4,1.0,2,3,5,3,1,0,0,2,2.2,True
347,2016,1610612741,CHI,Chicago Bulls,21600015,2016-10-27,CHI vs. BOS,W,37,24,6,17,0.353,4,6,0.667,8,12,0.667,3,4,7,3,2,0,0,2,1.6,True
358,2015,1610612741,CHI,Chicago Bulls,21501222,2016-04-13,CHI vs. PHI,W,26,10,4,12,0.333,0,0,,2,3,0.667,5,7,12,10,0,1,3,1,2.8,True
359,2015,1610612741,CHI,Chicago Bulls,21501208,2016-04-11,CHI @ NOP,W,29,23,8,11,0.727,1,1,1.0,6,7,0.857,0,3,3,11,0,1,4,1,1.2,False
360,2015,1610612741,CHI,Chicago Bulls,21501191,2016-04-09,CHI vs. CLE,W,39,21,7,17,0.412,2,3,0.667,5,5,1.0,1,1,2,6,3,0,2,3,-1.4,True
361,2015,1610612741,CHI,Chicago Bulls,21501174,2016-04-07,CHI @ MIA,L,40,25,7,17,0.412,1,4,0.25,10,10,1.0,0,1,1,6,0,1,4,1,-2.6,False
362,2015,1610612741,CHI,Chicago Bulls,21501158,2016-04-05,CHI @ MEM,L,35,5,2,8,0.25,0,4,0.0,1,2,0.5,2,2,4,2,1,0,2,0,-2.4,False
363,2015,1610612741,CHI,Chicago Bulls,21501150,2016-04-03,CHI @ MIL,W,38,25,10,11,0.909,1,2,0.5,4,4,1.0,1,4,5,8,1,1,2,1,1.4,False
364,2015,1610612741,CHI,Chicago Bulls,21501139,2016-04-02,CHI vs. DET,L,39,28,10,25,0.4,1,7,0.143,7,8,0.875,5,12,17,12,3,2,3,4,0.4,True
365,2015,1610612741,CHI,Chicago Bulls,21501124,2016-03-31,CHI @ HOU,W,39,21,8,13,0.615,1,2,0.5,4,4,1.0,1,7,8,6,2,1,3,1,0.6,False
366,2015,1610612741,CHI,Chicago Bulls,21501107,2016-03-29,CHI @ IND,W,36,14,6,10,0.6,0,2,0.0,2,2,1.0,1,3,4,3,2,0,1,4,-2.4,False
367,2015,1610612741,CHI,Chicago Bulls,21501099,2016-03-28,CHI vs. ATL,L,35,15,5,16,0.313,2,7,0.286,3,3,1.0,4,4,8,4,0,0,0,2,-0.4,True
368,2015,1610612741,CHI,Chicago Bulls,21501083,2016-03-26,CHI @ ORL,L,30,12,5,10,0.5,0,1,0.0,2,4,0.5,0,5,5,1,2,1,1,2,-1.4,False
369,2015,1610612741,CHI,Chicago Bulls,21501070,2016-03-24,CHI @ NYK,L,39,19,7,15,0.467,1,3,0.333,4,6,0.667,1,2,3,3,3,1,4,3,-2.2,False
370,2015,1610612741,CHI,Chicago Bulls,21501060,2016-03-23,CHI vs. NYK,L,36,7,3,11,0.273,0,1,0.0,1,2,0.5,1,3,4,8,2,1,0,1,-2.2,True
371,2015,1610612741,CHI,Chicago Bulls,21501049,2016-03-21,CHI vs. SAC,W,35,11,3,10,0.3,0,1,0.0,5,7,0.714,2,1,3,8,5,0,0,0,3.2,True
372,2015,1610612741,CHI,Chicago Bulls,21501034,2016-03-19,CHI vs. UTA,W,33,13,6,14,0.429,0,0,,1,2,0.5,0,5,5,6,0,0,1,1,1.0,True
373,2015,1610612741,CHI,Chicago Bulls,21501016,2016-03-17,CHI vs. BKN,W,32,22,7,12,0.583,0,1,0.0,8,8,1.0,0,3,3,7,1,0,1,1,1.6,True
374,2015,1610612741,CHI,Chicago Bulls,21501006,2016-03-16,CHI @ WAS,L,29,17,4,12,0.333,0,2,0.0,9,11,0.818,1,5,6,3,3,0,1,1,-5.2,False
375,2015,1610612741,CHI,Chicago Bulls,21500991,2016-03-14,CHI @ TOR,W,34,13,5,18,0.278,0,2,0.0,3,4,0.75,1,4,5,6,0,2,0,1,-1.8,False
376,2015,1610612741,CHI,Chicago Bulls,21500927,2016-03-05,CHI vs. HOU,W,34,24,6,13,0.462,1,2,0.5,11,12,0.917,0,11,11,6,1,0,5,6,5.6,True
377,2015,1610612741,CHI,Chicago Bulls,21500757,2016-02-05,CHI @ DEN,L,18,19,6,9,0.667,0,0,,7,9,0.778,0,2,2,5,2,0,1,0,-0.2,False
378,2015,1610612741,CHI,Chicago Bulls,21500728,2016-02-01,CHI @ UTA,L,47,26,10,17,0.588,2,5,0.4,4,7,0.571,0,7,7,6,0,0,3,3,-0.8,False
379,2015,1610612741,CHI,Chicago Bulls,21500714,2016-01-31,CHI @ LAC,L,37,23,8,22,0.364,2,4,0.5,5,7,0.714,1,0,1,0,1,0,0,0,-1.8,False
380,2015,1610612741,CHI,Chicago Bulls,21500697,2016-01-28,CHI @ LAL,W,31,26,11,17,0.647,1,2,0.5,3,3,1.0,1,4,5,10,4,0,0,1,6.2,False
381,2015,1610612741,CHI,Chicago Bulls,21500669,2016-01-25,CHI vs. MIA,L,40,13,5,15,0.333,1,1,1.0,2,2,1.0,1,5,6,4,0,0,2,1,-0.2,True
382,2015,1610612741,CHI,Chicago Bulls,21500659,2016-01-23,CHI @ CLE,W,42,20,8,16,0.5,2,3,0.667,2,2,1.0,2,7,9,1,0,0,0,2,0.4,False
383,2015,1610612741,CHI,Chicago Bulls,21500646,2016-01-22,CHI @ BOS,L,38,28,10,20,0.5,0,3,0.0,8,8,1.0,4,10,14,3,2,0,4,0,-3.0,False
384,2015,1610612741,CHI,Chicago Bulls,21500634,2016-01-20,CHI vs. GSW,L,35,23,7,16,0.438,0,2,0.0,9,12,0.75,2,3,5,2,0,0,2,0,-5.6,True
385,2015,1610612741,CHI,Chicago Bulls,21500619,2016-01-18,CHI @ DET,W,37,16,5,13,0.385,0,3,0.0,6,8,0.75,0,3,3,9,2,0,5,2,0.2,False
386,2015,1610612741,CHI,Chicago Bulls,21500597,2016-01-15,CHI vs. DAL,L,36,4,2,11,0.182,0,4,0.0,0,0,,0,5,5,6,2,0,0,1,-1.4,True
387,2015,1610612741,CHI,Chicago Bulls,21500587,2016-01-14,CHI @ PHI,W,49,53,15,30,0.5,2,4,0.5,21,25,0.84,4,6,10,6,3,0,4,4,2.2,False
388,2015,1610612741,CHI,Chicago Bulls,21500573,2016-01-12,CHI @ MIL,L,41,30,9,21,0.429,2,5,0.4,10,12,0.833,2,6,8,6,0,1,4,0,-0.4,False
389,2015,1610612741,CHI,Chicago Bulls,21500567,2016-01-11,CHI vs. WAS,L,38,19,6,15,0.4,1,3,0.333,6,7,0.857,2,2,4,7,3,0,2,2,-1.6,True
390,2015,1610612741,CHI,Chicago Bulls,21500551,2016-01-09,CHI @ ATL,L,39,27,8,17,0.471,1,3,0.333,10,12,0.833,4,4,8,2,1,1,3,4,-1.8,False
391,2015,1610612741,CHI,Chicago Bulls,21500537,2016-01-07,CHI vs. BOS,W,39,19,5,14,0.357,1,3,0.333,8,9,0.889,0,5,5,10,1,1,3,1,2.4,True
392,2015,1610612741,CHI,Chicago Bulls,21500522,2016-01-05,CHI vs. MIL,W,39,32,11,21,0.524,2,5,0.4,8,8,1.0,0,2,2,10,1,0,2,1,2.6,True
393,2015,1610612741,CHI,Chicago Bulls,21500507,2016-01-03,CHI @ TOR,W,39,42,15,23,0.652,2,3,0.667,10,11,0.909,1,3,4,5,1,1,3,3,2.2,False
394,2015,1610612741,CHI,Chicago Bulls,21500493,2016-01-01,CHI vs. NYK,W,34,23,8,18,0.444,0,1,0.0,7,10,0.7,2,2,4,6,1,1,0,1,3.2,True
395,2015,1610612741,CHI,Chicago Bulls,21500478,2015-12-30,CHI vs. IND,W,44,28,8,16,0.5,1,3,0.333,11,13,0.846,0,4,4,4,2,1,2,3,-0.4,True
396,2015,1610612741,CHI,Chicago Bulls,21500463,2015-12-28,CHI vs. TOR,W,36,5,2,7,0.286,0,3,0.0,1,2,0.5,1,3,4,5,2,2,2,2,-1.6,True
397,2015,1610612741,CHI,Chicago Bulls,21500449,2015-12-26,CHI @ DAL,L,37,17,4,11,0.364,2,5,0.4,7,8,0.875,0,4,4,8,3,0,5,2,-2.8,False
398,2015,1610612741,CHI,Chicago Bulls,21500437,2015-12-25,CHI @ OKC,W,43,23,9,20,0.45,1,3,0.333,4,4,1.0,3,3,6,4,4,0,3,2,0.8,False
399,2015,1610612741,CHI,Chicago Bulls,21500414,2015-12-21,CHI vs. BKN,L,38,24,11,20,0.55,1,6,0.167,1,3,0.333,1,2,3,4,1,1,2,1,-1.2,True
400,2015,1610612741,CHI,Chicago Bulls,21500400,2015-12-19,CHI @ NYK,L,33,12,4,11,0.364,1,2,0.5,3,4,0.75,1,1,2,5,1,0,1,3,-2.6,False
401,2015,1610612741,CHI,Chicago Bulls,21500391,2015-12-18,CHI vs. DET,L,56,43,14,29,0.483,1,4,0.25,14,16,0.875,1,7,8,2,2,2,3,5,-1.0,True
402,2015,1610612741,CHI,Chicago Bulls,21500377,2015-12-16,CHI vs. MEM,W,38,24,10,22,0.455,1,4,0.25,3,3,1.0,1,3,4,4,1,1,1,1,2.0,True
403,2015,1610612741,CHI,Chicago Bulls,21500361,2015-12-14,CHI vs. PHI,W,29,23,8,14,0.571,0,1,0.0,7,7,1.0,0,3,3,3,2,1,0,0,3.6,True
